Encuesta_ID,Call_ID,Fecha_Encuesta,Score_NPS,Tipo_Cliente
NPS04668,C06832,2025-01-31 09:00:00,8,Premium
NPS04669,C02649,2025-01-08 14:00:00,8,Premium
NPS04670,C02587,2025-02-17 09:00:00,7,Nuevo
NPS04671,C05863,2025-02-23 22:00:00,9,Nuevo
NPS04672,C03161,2025-03-16 03:00:00,8,Nuevo
NPS04673,C07153,2025-01-21 18:00:00,9,Premium
NPS04674,C03183,2025-01-03 20:00:00,10,Premium
NPS04675,C03481,2025-02-21 07:00:00,6,Premium
NPS04676,C02378,2025-03-17 12:00:00,8,Premium
NPS04677,C11109,2025-03-10 04:00:00,8,Recurrente
NPS04678,C12054,2025-01-29 00:00:00,9,Premium
NPS04679,C14191,2025-01-17 17:00:00,9,Premium
NPS04680,C08206,2025-02-24 11:00:00,8,Nuevo
NPS04681,C07699,2025-02-19 11:00:00,9,Nuevo
NPS04682,C10010,2025-03-09 12:00:00,8,Recurrente
NPS04683,C12397,2025-03-12 09:00:00,6,Premium
NPS04684,C05689,2025-03-08 23:00:00,8,Nuevo
NPS04685,C14477,2025-03-12 08:00:00,10,Premium
NPS04686,C13597,2025-03-23 13:00:00,9,Recurrente
NPS04687,C11114,2025-01-31 07:00:00,2,Recurrente
NPS04688,C08481,2025-01-12 00:00:00,9,Nuevo
NPS04689,C13496,2025-01-17 16:00:00,9,Nuevo
NPS04690,C08160,2025-03-07 18:00:00,5,Premium
NPS04691,C10118,2025-01-01 12:00:00,8,Recurrente
NPS04692,C08026,2025-03-19 11:00:00,10,Premium
NPS04693,C13040,2025-01-16 21:00:00,6,Premium
NPS04694,C13816,2025-03-16 18:00:00,9,Nuevo
NPS04695,C12213,2025-01-20 07:00:00,8,Premium
NPS04696,C01614,2025-02-10 08:00:00,9,Recurrente
NPS04697,C09998,2025-01-29 07:00:00,6,Nuevo
NPS04698,C08154,2025-03-01 08:00:00,9,Premium
NPS04699,C07937,2025-03-04 15:00:00,8,Premium
NPS04700,C08448,2025-01-10 11:00:00,9,Premium
NPS04701,C02016,2025-03-02 09:00:00,8,Nuevo
NPS04702,C09506,2025-01-26 23:00:00,6,Nuevo
NPS04703,C14711,2025-03-06 10:00:00,8,Recurrente
NPS04704,C07845,2025-01-04 16:00:00,9,Premium
NPS04705,C06443,2025-03-23 14:00:00,6,Premium
NPS04706,C02982,2025-01-21 15:00:00,10,Recurrente
NPS04707,C07607,2025-01-04 15:00:00,10,Nuevo
NPS04708,C10798,2025-03-07 23:00:00,6,Nuevo
NPS04709,C13098,2025-02-24 07:00:00,6,Recurrente
NPS04710,C00244,2025-01-22 20:00:00,9,Recurrente
NPS04711,C05033,2025-03-14 16:00:00,6,Premium
NPS04712,C00107,2025-02-23 19:00:00,10,Nuevo
NPS04713,C08710,2025-01-24 00:00:00,7,Recurrente
NPS04714,C06735,2025-02-24 22:00:00,6,Nuevo
NPS04715,C13258,2025-02-18 21:00:00,10,Nuevo
NPS04716,C13759,2025-03-03 13:00:00,7,Premium
NPS04717,C13303,2025-03-23 10:00:00,9,Premium
NPS04718,C09212,2025-02-25 12:00:00,7,Nuevo
NPS04719,C12688,2025-01-25 10:00:00,6,Nuevo
NPS04720,C09882,2025-01-22 04:00:00,9,Recurrente
NPS04721,C04606,2025-02-26 22:00:00,8,Recurrente
NPS04722,C08425,2025-02-15 11:00:00,6,Premium
NPS04723,C11508,2025-02-02 14:00:00,9,Premium
NPS04724,C05287,2025-02-02 23:00:00,7,Recurrente
NPS04725,C03961,2025-01-08 18:00:00,9,Premium
NPS04726,C03874,2025-02-07 02:00:00,7,Premium
NPS04727,C07855,2025-02-11 08:00:00,10,Recurrente
NPS04728,C13605,2025-03-27 05:00:00,9,Nuevo
NPS04729,C12757,2025-01-06 12:00:00,10,Recurrente
NPS04730,C08247,2025-03-10 12:00:00,6,Nuevo
NPS04731,C08853,2025-01-11 18:00:00,8,Premium
NPS04732,C13603,2025-03-14 09:00:00,6,Nuevo
NPS04733,C11278,2025-02-16 00:00:00,9,Nuevo
NPS04734,C07513,2025-01-27 01:00:00,10,Premium
NPS04735,C13752,2025-02-21 17:00:00,7,Recurrente
NPS04736,C00030,2025-03-27 22:00:00,7,Recurrente
NPS04737,C02802,2025-03-09 17:00:00,9,Premium
NPS04738,C06876,2025-02-24 19:00:00,8,Nuevo
NPS04739,C08117,2025-01-02 19:00:00,8,Premium
NPS04740,C02923,2025-01-30 12:00:00,0,Recurrente
NPS04741,C04665,2025-03-21 11:00:00,9,Nuevo
NPS04742,C12854,2025-02-28 21:00:00,8,Premium
NPS04743,C08041,2025-01-10 06:00:00,9,Recurrente
NPS04744,C14302,2025-03-09 20:00:00,7,Recurrente
NPS04745,C01246,2025-02-28 18:00:00,6,Nuevo
NPS04746,C07137,2025-03-28 03:00:00,9,Recurrente
NPS04747,C04054,2025-02-02 15:00:00,5,Premium
NPS04748,C12984,2025-01-25 00:00:00,4,Nuevo
NPS04749,C04413,2025-02-23 11:00:00,7,Nuevo
NPS04750,C00109,2025-01-30 02:00:00,9,Premium
NPS04751,C11956,2025-03-28 20:00:00,9,Nuevo
NPS04752,C06302,2025-02-24 15:00:00,8,Nuevo
NPS04753,C09277,2025-01-16 15:00:00,10,Nuevo
NPS04754,C11233,2025-01-19 12:00:00,8,Recurrente
NPS04755,C10779,2025-01-17 21:00:00,3,Recurrente
NPS04756,C13554,2025-02-10 07:00:00,5,Nuevo
NPS04757,C08674,2025-01-03 23:00:00,8,Nuevo
NPS04758,C04395,2025-01-28 01:00:00,9,Recurrente
NPS04759,C12956,2025-02-21 18:00:00,7,Recurrente
NPS04760,C12697,2025-03-23 09:00:00,9,Nuevo
NPS04761,C11786,2025-03-03 13:00:00,6,Premium
NPS04762,C10064,2025-03-19 18:00:00,8,Premium
NPS04763,C04349,2025-03-23 00:00:00,1,Premium
NPS04764,C11219,2025-01-18 22:00:00,9,Nuevo
NPS04765,C14209,2025-02-14 13:00:00,5,Premium
NPS04766,C07477,2025-01-31 22:00:00,9,Premium
NPS04767,C07255,2025-03-11 10:00:00,10,Recurrente
NPS04768,C07841,2025-01-12 10:00:00,9,Recurrente
NPS04769,C05002,2025-01-08 16:00:00,9,Nuevo
NPS04770,C05611,2025-01-04 01:00:00,10,Premium
NPS04771,C06368,2025-02-08 22:00:00,9,Premium
NPS04772,C00974,2025-03-16 09:00:00,7,Nuevo
NPS04773,C05000,2025-01-30 07:00:00,10,Recurrente
NPS04774,C04300,2025-02-05 11:00:00,10,Recurrente
NPS04775,C05020,2025-03-15 11:00:00,8,Recurrente
NPS04776,C03654,2025-03-09 22:00:00,10,Premium
NPS04777,C12227,2025-01-24 10:00:00,7,Premium
NPS04778,C10243,2025-01-03 14:00:00,10,Nuevo
NPS04779,C03089,2025-01-16 00:00:00,10,Nuevo
NPS04780,C05457,2025-03-19 21:00:00,7,Nuevo
NPS04781,C05663,2025-01-21 12:00:00,9,Nuevo
NPS04782,C08702,2025-02-04 22:00:00,8,Premium
NPS04783,C05806,2025-01-26 13:00:00,8,Recurrente
NPS04784,C14082,2025-03-11 15:00:00,9,Premium
NPS04785,C00011,2025-03-04 12:00:00,8,Premium
NPS04786,C02648,2025-03-28 14:00:00,6,Premium
NPS04787,C11784,2025-03-13 21:00:00,9,Premium
NPS04788,C01427,2025-01-27 05:00:00,5,Recurrente
NPS04789,C12100,2025-01-24 14:00:00,10,Recurrente
NPS04790,C03266,2025-01-14 01:00:00,8,Premium
NPS04791,C11763,2025-01-26 13:00:00,7,Nuevo
NPS04792,C11941,2025-01-07 05:00:00,9,Premium
NPS04793,C12957,2025-02-02 04:00:00,9,Premium
NPS04794,C13238,2025-01-26 07:00:00,8,Nuevo
NPS04795,C01216,2025-01-30 07:00:00,9,Recurrente
NPS04796,C11741,2025-01-22 23:00:00,10,Nuevo
NPS04797,C13891,2025-01-26 13:00:00,8,Nuevo
NPS04798,C13586,2025-03-25 12:00:00,6,Recurrente
NPS04799,C09491,2025-02-08 06:00:00,8,Premium
NPS04800,C06703,2025-03-28 06:00:00,10,Nuevo
NPS04801,C00324,2025-02-12 07:00:00,10,Recurrente
NPS04802,C01345,2025-01-01 21:00:00,10,Nuevo
NPS04803,C04458,2025-01-17 20:00:00,9,Premium
NPS04804,C11904,2025-03-09 09:00:00,9,Nuevo
NPS04805,C00910,2025-02-03 12:00:00,10,Recurrente
NPS04806,C10142,2025-03-27 17:00:00,9,Nuevo
NPS04807,C03400,2025-01-21 09:00:00,10,Recurrente
NPS04808,C00497,2025-01-10 07:00:00,6,Recurrente
NPS04809,C09350,2025-01-26 00:00:00,5,Nuevo
NPS04810,C13009,2025-03-24 15:00:00,7,Premium
NPS04811,C10286,2025-03-05 14:00:00,10,Premium
NPS04812,C05313,2025-03-06 04:00:00,10,Recurrente
NPS04813,C12805,2025-02-04 11:00:00,6,Recurrente
NPS04814,C03471,2025-03-27 06:00:00,6,Recurrente
NPS04815,C14056,2025-02-14 06:00:00,10,Nuevo
NPS04816,C06849,2025-01-19 15:00:00,8,Nuevo
NPS04817,C04366,2025-01-16 05:00:00,9,Premium
NPS04818,C10357,2025-03-17 17:00:00,10,Premium
NPS04819,C01196,2025-01-25 09:00:00,10,Nuevo
NPS04820,C12083,2025-03-10 11:00:00,6,Nuevo
NPS04821,C01424,2025-03-02 07:00:00,9,Nuevo
NPS04822,C05478,2025-03-14 05:00:00,9,Recurrente
NPS04823,C00257,2025-02-05 13:00:00,6,Recurrente
NPS04824,C12634,2025-03-20 05:00:00,7,Nuevo
NPS04825,C13281,2025-03-11 13:00:00,9,Premium
NPS04826,C00289,2025-02-17 22:00:00,9,Nuevo
NPS04827,C08413,2025-03-29 01:00:00,6,Nuevo
NPS04828,C14470,2025-03-07 08:00:00,9,Recurrente
NPS04829,C08920,2025-03-25 00:00:00,9,Nuevo
NPS04830,C10090,2025-02-01 01:00:00,6,Nuevo
NPS04831,C12945,2025-02-12 17:00:00,3,Premium
NPS04832,C04485,2025-01-16 22:00:00,10,Premium
NPS04833,C14292,2025-01-27 23:00:00,9,Recurrente
NPS04834,C07516,2025-01-04 18:00:00,10,Premium
NPS04835,C07071,2025-03-09 01:00:00,9,Recurrente
NPS04836,C01233,2025-01-02 14:00:00,7,Premium
NPS04837,C09367,2025-01-01 10:00:00,1,Recurrente
NPS04838,C05554,2025-01-05 06:00:00,8,Premium
NPS04839,C02676,2025-03-16 23:00:00,8,Premium
NPS04840,C01113,2025-03-16 00:00:00,7,Recurrente
NPS04841,C04920,2025-03-19 10:00:00,10,Premium
NPS04842,C12492,2025-02-26 04:00:00,6,Recurrente
NPS04843,C00268,2025-02-20 19:00:00,2,Premium
NPS04844,C10740,2025-01-01 15:00:00,10,Recurrente
NPS04845,C06498,2025-03-04 01:00:00,1,Premium
NPS04846,C05319,2025-02-01 15:00:00,10,Recurrente
NPS04847,C12165,2025-02-18 20:00:00,7,Premium
NPS04848,C07673,2025-02-07 16:00:00,9,Recurrente
NPS04849,C03049,2025-02-11 15:00:00,9,Nuevo
NPS04850,C06168,2025-02-18 20:00:00,9,Premium
NPS04851,C08118,2025-01-07 10:00:00,10,Premium
NPS04852,C01380,2025-03-28 07:00:00,9,Recurrente
NPS04853,C11826,2025-03-23 16:00:00,9,Recurrente
NPS04854,C11521,2025-01-21 09:00:00,7,Recurrente
NPS04855,C09607,2025-01-27 18:00:00,10,Nuevo
NPS04856,C04760,2025-02-07 05:00:00,6,Nuevo
NPS04857,C09575,2025-02-07 22:00:00,10,Premium
NPS04858,C05503,2025-02-26 01:00:00,10,Nuevo
NPS04859,C13921,2025-02-10 21:00:00,9,Recurrente
NPS04860,C03791,2025-01-09 17:00:00,9,Recurrente
NPS04861,C00621,2025-03-15 22:00:00,8,Nuevo
NPS04862,C00653,2025-03-14 05:00:00,8,Premium
NPS04863,C05724,2025-01-27 12:00:00,8,Nuevo
NPS04864,C12775,2025-02-28 17:00:00,9,Recurrente
NPS04865,C03474,2025-01-07 21:00:00,9,Premium
NPS04866,C12337,2025-02-26 04:00:00,1,Nuevo
NPS04867,C05029,2025-03-28 15:00:00,9,Premium
NPS04868,C06837,2025-02-01 06:00:00,6,Nuevo
NPS04869,C06272,2025-02-15 16:00:00,9,Premium
NPS04870,C11751,2025-02-18 20:00:00,7,Nuevo
NPS04871,C02517,2025-02-01 17:00:00,8,Premium
NPS04872,C12020,2025-02-03 11:00:00,7,Premium
NPS04873,C11482,2025-01-30 01:00:00,9,Recurrente
NPS04874,C07077,2025-03-16 04:00:00,9,Recurrente
NPS04875,C13304,2025-01-03 01:00:00,8,Nuevo
NPS04876,C08224,2025-01-24 08:00:00,9,Nuevo
NPS04877,C10792,2025-01-22 06:00:00,9,Nuevo
NPS04878,C14570,2025-01-12 08:00:00,10,Premium
NPS04879,C03604,2025-01-07 21:00:00,8,Premium
NPS04880,C11744,2025-02-26 17:00:00,7,Nuevo
NPS04881,C14254,2025-03-13 00:00:00,9,Recurrente
NPS04882,C05459,2025-01-19 13:00:00,8,Nuevo
NPS04883,C11977,2025-03-19 03:00:00,7,Recurrente
NPS04884,C01507,2025-01-29 15:00:00,8,Premium
NPS04885,C08337,2025-02-22 16:00:00,9,Recurrente
NPS04886,C12997,2025-03-18 18:00:00,9,Nuevo
NPS04887,C14725,2025-02-19 08:00:00,7,Nuevo
NPS04888,C10927,2025-02-22 05:00:00,4,Recurrente
NPS04889,C12377,2025-02-23 15:00:00,7,Nuevo
NPS04890,C14159,2025-01-02 11:00:00,7,Nuevo
NPS04891,C14629,2025-03-17 04:00:00,9,Nuevo
NPS04892,C04891,2025-03-10 00:00:00,7,Premium
NPS04893,C00731,2025-01-04 05:00:00,10,Premium
NPS04894,C07022,2025-03-07 11:00:00,9,Recurrente
NPS04895,C13492,2025-02-25 03:00:00,7,Premium
NPS04896,C08471,2025-03-10 03:00:00,9,Premium
NPS04897,C08535,2025-03-01 01:00:00,4,Recurrente
NPS04898,C01746,2025-01-27 17:00:00,6,Nuevo
NPS04899,C03854,2025-01-24 20:00:00,9,Premium
NPS04900,C12410,2025-02-13 06:00:00,9,Recurrente
NPS04901,C14638,2025-01-24 19:00:00,5,Recurrente
NPS04902,C02710,2025-03-11 19:00:00,9,Recurrente
NPS04903,C09762,2025-02-09 08:00:00,10,Nuevo
NPS04904,C03389,2025-03-04 15:00:00,8,Recurrente
NPS04905,C14688,2025-01-17 07:00:00,10,Recurrente
NPS04906,C12108,2025-01-05 08:00:00,6,Recurrente
NPS04907,C14721,2025-03-14 18:00:00,8,Premium
NPS04908,C05641,2025-03-02 03:00:00,7,Recurrente
NPS04909,C08315,2025-03-02 21:00:00,9,Nuevo
NPS04910,C03127,2025-01-24 07:00:00,4,Recurrente
NPS04911,C01157,2025-03-08 07:00:00,8,Recurrente
NPS04912,C09826,2025-02-02 01:00:00,0,Nuevo
NPS04913,C00033,2025-02-18 00:00:00,6,Nuevo
NPS04914,C10123,2025-03-09 17:00:00,10,Recurrente
NPS04915,C11631,2025-02-07 17:00:00,7,Premium
NPS04916,C01337,2025-02-25 21:00:00,7,Recurrente
NPS04917,C13535,2025-01-19 17:00:00,9,Recurrente
NPS04918,C10800,2025-03-15 09:00:00,6,Premium
NPS04919,C12843,2025-02-26 01:00:00,7,Recurrente
NPS04920,C08825,2025-02-28 21:00:00,8,Nuevo
NPS04921,C01611,2025-02-11 03:00:00,2,Recurrente
NPS04922,C00940,2025-01-25 11:00:00,7,Recurrente
NPS04923,C05382,2025-01-10 09:00:00,8,Premium
NPS04924,C04024,2025-02-16 02:00:00,10,Nuevo
NPS04925,C06244,2025-02-11 15:00:00,9,Premium
NPS04926,C13220,2025-03-27 06:00:00,9,Premium
NPS04927,C11033,2025-02-08 04:00:00,9,Recurrente
NPS04928,C00746,2025-03-25 05:00:00,8,Recurrente
NPS04929,C04084,2025-01-20 08:00:00,10,Premium
NPS04930,C09641,2025-01-28 18:00:00,9,Recurrente
NPS04931,C02878,2025-01-08 18:00:00,6,Premium
NPS04932,C04964,2025-02-07 08:00:00,10,Premium
NPS04933,C04702,2025-01-20 22:00:00,8,Recurrente
NPS04934,C01742,2025-01-11 13:00:00,7,Nuevo
NPS04935,C09272,2025-01-16 01:00:00,6,Nuevo
NPS04936,C02652,2025-03-08 05:00:00,9,Premium
NPS04937,C05666,2025-02-10 09:00:00,4,Nuevo
NPS04938,C03003,2025-02-16 00:00:00,5,Premium
NPS04939,C01822,2025-01-30 18:00:00,0,Recurrente
NPS04940,C13384,2025-01-21 17:00:00,7,Nuevo
NPS04941,C01331,2025-01-24 00:00:00,7,Premium
NPS04942,C14884,2025-03-08 00:00:00,9,Premium
NPS04943,C00958,2025-02-28 02:00:00,9,Premium
NPS04944,C02111,2025-01-26 10:00:00,4,Premium
NPS04945,C05400,2025-02-04 19:00:00,8,Premium
NPS04946,C04692,2025-03-29 07:00:00,10,Premium
NPS04947,C01661,2025-03-29 14:00:00,10,Recurrente
NPS04948,C13803,2025-01-12 10:00:00,10,Premium
NPS04949,C05107,2025-01-07 03:00:00,5,Recurrente
NPS04950,C13354,2025-01-15 16:00:00,8,Recurrente
NPS04951,C00656,2025-03-09 22:00:00,9,Nuevo
NPS04952,C12045,2025-03-06 20:00:00,6,Recurrente
NPS04953,C14845,2025-01-30 23:00:00,6,Recurrente
NPS04954,C13986,2025-03-20 15:00:00,9,Premium
NPS04955,C07975,2025-01-18 18:00:00,7,Premium
NPS04956,C08613,2025-03-21 19:00:00,6,Premium
NPS04957,C06884,2025-01-30 16:00:00,10,Recurrente
NPS04958,C02200,2025-03-02 00:00:00,10,Premium
NPS04959,C02961,2025-03-11 17:00:00,9,Nuevo
NPS04960,C04641,2025-01-28 00:00:00,10,Nuevo
NPS04961,C09165,2025-02-28 23:00:00,10,Premium
NPS04962,C13041,2025-01-26 08:00:00,10,Recurrente
NPS04963,C11424,2025-01-26 19:00:00,10,Premium
NPS04964,C05869,2025-03-19 12:00:00,6,Premium
NPS04965,C11550,2025-01-09 05:00:00,9,Premium
NPS04966,C01406,2025-01-16 14:00:00,9,Nuevo
NPS04967,C10704,2025-03-20 03:00:00,6,Premium
NPS04968,C02626,2025-02-17 18:00:00,7,Recurrente
NPS04969,C09133,2025-03-02 03:00:00,6,Recurrente
NPS04970,C05207,2025-01-20 03:00:00,9,Recurrente
NPS04971,C06085,2025-03-23 02:00:00,9,Recurrente
NPS04972,C04973,2025-03-13 23:00:00,7,Recurrente
NPS04973,C03149,2025-02-04 00:00:00,10,Recurrente
NPS04974,C08945,2025-03-27 22:00:00,9,Nuevo
NPS04975,C02874,2025-03-26 03:00:00,2,Premium
NPS04976,C03917,2025-01-28 06:00:00,8,Premium
NPS04977,C05268,2025-01-17 17:00:00,10,Recurrente
NPS04978,C06401,2025-02-22 12:00:00,9,Nuevo
NPS04979,C06562,2025-02-10 08:00:00,8,Nuevo
NPS04980,C08022,2025-02-20 06:00:00,2,Premium
NPS04981,C00077,2025-02-13 19:00:00,9,Premium
NPS04982,C11369,2025-01-30 07:00:00,9,Nuevo
NPS04983,C09016,2025-03-13 17:00:00,9,Premium
NPS04984,C13934,2025-02-25 15:00:00,9,Nuevo
NPS04985,C04948,2025-03-24 16:00:00,8,Recurrente
NPS04986,C07823,2025-01-17 23:00:00,10,Nuevo
NPS04987,C02261,2025-01-04 10:00:00,9,Recurrente
NPS04988,C01776,2025-03-27 04:00:00,8,Recurrente
NPS04989,C05118,2025-01-03 19:00:00,1,Nuevo
NPS04990,C07249,2025-03-29 16:00:00,10,Premium
NPS04991,C00094,2025-03-01 18:00:00,9,Nuevo
NPS04992,C13276,2025-02-26 07:00:00,9,Premium
NPS04993,C04008,2025-02-03 16:00:00,9,Premium
NPS04994,C07408,2025-01-31 14:00:00,6,Nuevo
NPS04995,C10905,2025-02-13 14:00:00,7,Premium
NPS04996,C06530,2025-02-01 19:00:00,8,Recurrente
NPS04997,C04811,2025-02-10 06:00:00,8,Premium
NPS04998,C03182,2025-02-27 21:00:00,8,Premium
NPS04999,C14391,2025-01-07 01:00:00,8,Recurrente
NPS05000,C01077,2025-03-26 17:00:00,7,Nuevo
NPS05001,C02339,2025-02-02 11:00:00,5,Recurrente
NPS05002,C05800,2025-01-23 20:00:00,9,Recurrente
NPS05003,C01886,2025-02-02 11:00:00,6,Recurrente
NPS05004,C05913,2025-03-10 03:00:00,10,Nuevo
NPS05005,C09876,2025-02-05 17:00:00,8,Nuevo
NPS05006,C04324,2025-01-06 16:00:00,10,Nuevo
NPS05007,C04950,2025-01-06 01:00:00,9,Nuevo
NPS05008,C05860,2025-03-25 08:00:00,7,Premium
NPS05009,C10001,2025-03-16 17:00:00,8,Nuevo
NPS05010,C06904,2025-01-22 09:00:00,9,Recurrente
NPS05011,C02760,2025-03-17 15:00:00,8,Nuevo
NPS05012,C14935,2025-03-18 21:00:00,8,Nuevo
NPS05013,C07886,2025-01-19 10:00:00,9,Recurrente
NPS05014,C04031,2025-01-21 14:00:00,8,Premium
NPS05015,C03353,2025-01-23 13:00:00,9,Nuevo
NPS05016,C01438,2025-02-24 11:00:00,7,Nuevo
NPS05017,C01234,2025-02-06 22:00:00,8,Recurrente
NPS05018,C08352,2025-01-03 12:00:00,9,Premium
NPS05019,C04282,2025-02-04 20:00:00,7,Premium
NPS05020,C05067,2025-01-21 15:00:00,7,Premium
NPS05021,C06729,2025-01-04 10:00:00,10,Recurrente
NPS05022,C03103,2025-01-18 16:00:00,7,Premium
NPS05023,C02466,2025-03-17 10:00:00,6,Nuevo
NPS05024,C07769,2025-02-11 00:00:00,9,Nuevo
NPS05025,C06930,2025-02-19 10:00:00,10,Premium
NPS05026,C00450,2025-02-18 20:00:00,6,Premium
NPS05027,C05240,2025-02-01 11:00:00,9,Nuevo
NPS05028,C12939,2025-01-06 18:00:00,6,Nuevo
NPS05029,C03622,2025-02-16 08:00:00,9,Recurrente
NPS05030,C02318,2025-02-04 03:00:00,10,Premium
NPS05031,C06072,2025-03-20 16:00:00,9,Recurrente
NPS05032,C02186,2025-01-27 21:00:00,1,Recurrente
NPS05033,C04478,2025-02-07 02:00:00,10,Recurrente
NPS05034,C01891,2025-01-28 14:00:00,8,Recurrente
NPS05035,C01156,2025-02-26 02:00:00,6,Recurrente
NPS05036,C06062,2025-01-16 06:00:00,6,Recurrente
NPS05037,C07954,2025-01-12 01:00:00,6,Nuevo
NPS05038,C13530,2025-01-23 21:00:00,6,Recurrente
NPS05039,C01729,2025-02-10 03:00:00,6,Premium
NPS05040,C05152,2025-02-15 14:00:00,1,Nuevo
NPS05041,C13243,2025-02-08 07:00:00,8,Nuevo
NPS05042,C07686,2025-03-24 04:00:00,10,Recurrente
NPS05043,C10858,2025-01-26 11:00:00,10,Premium
NPS05044,C11240,2025-03-18 10:00:00,8,Nuevo
NPS05045,C10482,2025-03-07 23:00:00,6,Premium
NPS05046,C04393,2025-02-19 16:00:00,9,Recurrente
NPS05047,C08496,2025-02-20 10:00:00,9,Nuevo
NPS05048,C02504,2025-01-03 10:00:00,6,Nuevo
NPS05049,C09499,2025-03-25 07:00:00,6,Nuevo
NPS05050,C02464,2025-03-08 07:00:00,8,Premium
NPS05051,C05716,2025-01-20 14:00:00,4,Premium
NPS05052,C02847,2025-03-12 11:00:00,6,Recurrente
NPS05053,C09536,2025-02-27 15:00:00,9,Nuevo
NPS05054,C12471,2025-02-02 17:00:00,9,Nuevo
NPS05055,C01613,2025-01-28 01:00:00,9,Premium
NPS05056,C06235,2025-03-27 23:00:00,8,Nuevo
NPS05057,C02192,2025-02-10 21:00:00,10,Recurrente
NPS05058,C01730,2025-01-23 08:00:00,9,Nuevo
NPS05059,C13841,2025-02-12 21:00:00,10,Nuevo
NPS05060,C11553,2025-01-29 11:00:00,8,Premium
NPS05061,C10428,2025-03-22 22:00:00,9,Nuevo
NPS05062,C08177,2025-01-18 19:00:00,9,Recurrente
NPS05063,C09624,2025-01-18 19:00:00,6,Premium
NPS05064,C12604,2025-03-28 22:00:00,10,Premium
NPS05065,C14679,2025-03-18 15:00:00,10,Recurrente
NPS05066,C13274,2025-03-14 05:00:00,10,Recurrente
NPS05067,C13927,2025-03-15 01:00:00,10,Nuevo
NPS05068,C04048,2025-03-03 07:00:00,10,Premium
NPS05069,C05688,2025-03-16 11:00:00,9,Nuevo
NPS05070,C08297,2025-02-24 20:00:00,8,Recurrente
NPS05071,C07677,2025-02-02 01:00:00,6,Recurrente
NPS05072,C10960,2025-03-05 21:00:00,9,Premium
NPS05073,C04241,2025-02-16 15:00:00,7,Premium
NPS05074,C06671,2025-01-05 19:00:00,6,Premium
NPS05075,C07307,2025-01-11 16:00:00,8,Recurrente
NPS05076,C02756,2025-03-11 17:00:00,2,Premium
NPS05077,C02493,2025-03-19 02:00:00,8,Premium
NPS05078,C03140,2025-03-17 13:00:00,7,Nuevo
NPS05079,C08545,2025-02-21 09:00:00,10,Premium
NPS05080,C13234,2025-01-18 17:00:00,10,Recurrente
NPS05081,C13195,2025-01-27 02:00:00,10,Nuevo
NPS05082,C03273,2025-02-24 12:00:00,7,Nuevo
NPS05083,C12770,2025-03-12 11:00:00,6,Recurrente
NPS05084,C08409,2025-01-30 01:00:00,8,Recurrente
NPS05085,C02890,2025-03-11 20:00:00,9,Recurrente
NPS05086,C11171,2025-03-13 07:00:00,8,Nuevo
NPS05087,C00789,2025-03-10 07:00:00,8,Recurrente
NPS05088,C12961,2025-02-20 13:00:00,9,Premium
NPS05089,C09819,2025-02-27 00:00:00,0,Recurrente
NPS05090,C07842,2025-03-15 21:00:00,8,Recurrente
NPS05091,C07302,2025-01-22 16:00:00,7,Premium
NPS05092,C07467,2025-03-13 08:00:00,10,Nuevo
NPS05093,C05679,2025-02-15 13:00:00,6,Recurrente
NPS05094,C09518,2025-02-18 09:00:00,8,Nuevo
NPS05095,C03378,2025-02-15 05:00:00,6,Nuevo
NPS05096,C04528,2025-03-10 05:00:00,9,Recurrente
NPS05097,C13023,2025-03-30 01:00:00,10,Recurrente
NPS05098,C01781,2025-02-20 06:00:00,8,Premium
NPS05099,C06757,2025-01-25 18:00:00,7,Recurrente
NPS05100,C02960,2025-02-27 12:00:00,9,Recurrente
NPS05101,C14953,2025-01-20 20:00:00,9,Premium
NPS05102,C10947,2025-03-25 04:00:00,9,Premium
NPS05103,C00350,2025-01-05 18:00:00,8,Premium
NPS05104,C13860,2025-03-09 11:00:00,10,Nuevo
NPS05105,C05844,2025-02-21 11:00:00,8,Premium
NPS05106,C03350,2025-01-18 20:00:00,3,Recurrente
NPS05107,C00043,2025-03-29 00:00:00,8,Recurrente
NPS05108,C00802,2025-03-10 13:00:00,8,Recurrente
NPS05109,C03530,2025-02-24 23:00:00,7,Premium
NPS05110,C11732,2025-01-18 21:00:00,10,Recurrente
NPS05111,C00982,2025-03-30 08:00:00,7,Nuevo
NPS05112,C03459,2025-01-13 10:00:00,0,Nuevo
NPS05113,C06452,2025-03-15 13:00:00,3,Recurrente
NPS05114,C14764,2025-03-14 10:00:00,6,Nuevo
NPS05115,C07591,2025-03-03 03:00:00,9,Recurrente
NPS05116,C08010,2025-02-13 18:00:00,9,Premium
NPS05117,C06715,2025-03-25 14:00:00,7,Premium
NPS05118,C08508,2025-01-25 05:00:00,8,Recurrente
NPS05119,C10920,2025-03-22 13:00:00,9,Nuevo
NPS05120,C08367,2025-01-02 01:00:00,9,Nuevo
NPS05121,C11686,2025-01-04 13:00:00,10,Recurrente
NPS05122,C02757,2025-02-14 11:00:00,7,Premium
NPS05123,C07189,2025-02-21 23:00:00,6,Recurrente
NPS05124,C00917,2025-03-05 11:00:00,6,Premium
NPS05125,C04618,2025-01-28 14:00:00,10,Recurrente
NPS05126,C01617,2025-02-08 08:00:00,9,Nuevo
NPS05127,C10603,2025-01-31 01:00:00,6,Recurrente
